SID,DAY,OPENINGTIME,CLOSINGTIME
150,5,13:30,16:45
150,6,6:30,20:30
151,0,16:00,19:15
151,1,16:00,19:15
151,2,16:00,19:15
151,3,12:45,23:59
151,4,00:00,2:30
151,4,11:15,19:00
151,5,11:15,19:00
151,6,13:45,23:59
151,0,00:00,1:30
152,0,16:00,23:45
152,1,16:00,23:45
152,2,12:00,17:30
152,3,17:00,23:00
152,4,14:15,20:15
152,5,15:45,23:59
152,6,00:00,12:30
152,6,11:45,13:45
153,6,12:00,13:45
153,1,5:30,11:15
153,2,12:30,17:15
153,5,12:30,17:15
153,3,5:45,21:30
153,4,16:45,23:59
153,5,00:00,3:00
154,0,17:00,23:00
154,1,17:15,23:59
154,2,00:00,12:00
154,2,17:15,23:59
154,3,00:00,12:00
154,3,17:15,23:59
154,4,00:00,12:00
154,4,13:15,16:00
154,5,13:15,16:00
154,6,7:15,15:45
155,0,16:45,22:15
155,1,16:30,23:59
155,2,00:00,3:15
155,2,16:15,23:59
155,3,00:00,12:30
155,5,16:15,23:59
155,6,00:00,12:30
155,3,12:30,23:15
155,4,12:30,23:15
155,6,17:45,23:15
156,0,13:30,23:59
156,1,00:00,12:30
156,1,14:15,17:30
156,2,14:15,17:30
156,3,17:30,20:00
156,4,17:30,20:00
156,5,11:45,19:45
156,6,16:30,23:59
156,0,00:00,2:15
157,0,6:30,7:15
157,1,6:30,7:15
157,2,6:45,7:30
157,4,6:45,7:30
157,3,8:45,23:59
157,4,00:00,1:00
157,5,9:45,17:00
157,6,16:45,17:00
158,0,16:30,20:00
158,1,16:30,20:00
158,2,8:00,22:30
158,3,13:30,23:59
158,4,00:00,2:15
158,4,16:00,23:59
158,5,00:00,12:30
158,5,12:45,23:59
158,6,00:00,12:00
158,6,11:15,15:15
159,6,00:00,23:59
159,4,5:45,22:45
159,1,7:00,12:30
159,2,7:00,12:30
159,3,12:00,17:30
159,5,16:00,23:00
160,0,12:00,15:00
160,1,12:00,15:00
160,2,15:45,23:15
160,3,12:45,20:00
160,4,7:45,18:00
160,5,11:45,14:30
160,6,16:30,20:00
161,0,14:15,23:59
161,1,00:00,1:15
161,1,8:15,20:15
161,2,6:45,7:00
161,3,13:00,18:15
161,4,15:30,16:00
161,6,15:30,16:00
161,5,14:45,22:15
162,0,14:30,15:30
162,1,6:45,19:45
162,2,6:45,19:45
162,3,12:15,23:59
162,4,00:00,1:45
162,4,17:00,23:59
162,5,00:00,3:15
162,5,17:00,23:59
162,6,00:00,3:15
162,6,17:00,23:59
162,0,00:00,3:15
163,0,8:15,10:45
163,1,13:00,16:45
163,2,13:00,16:45
163,3,8:30,12:45
163,4,10:15,19:45
163,5,11:30,22:30
163,6,5:15,8:30
164,6,10:30,23:59
164,0,00:00,1:30
164,0,10:30,23:59
164,1,00:00,1:30
164,2,8:45,16:00
164,3,8:45,16:00
164,4,14:30,17:00
164,5,9:45,11:45
165,0,7:30,13:15
165,1,13:00,19:15
165,2,15:45,23:59
165,3,00:00,3:15
165,3,14:00,18:15
165,4,9:15,10:30
165,5,9:15,10:30
165,6,14:45,15:15
166,0,9:45,16:00
166,1,10:15,19:15
166,5,10:15,19:15
166,2,9:30,19:30
166,3,9:30,19:30
166,4,9:30,19:30
166,6,5:00,22:30
167,0,00:00,23:59
167,1,00:00,23:59
167,5,14:15,23:59
167,6,00:00,2:00
167,2,10:15,23:59
167,3,00:00,2:30
167,3,14:00,23:59
167,4,00:00,12:45
167,6,14:00,23:59
167,0,00:00,12:45
167,4,14:30,23:59
167,5,00:00,12:30
168,0,14:15,23:59
168,1,00:00,1:15
168,1,14:15,23:59
168,2,00:00,1:15
168,2,16:30,23:59
168,3,00:00,2:45
168,3,16:30,23:59
168,4,00:00,2:45
168,4,15:45,20:15
168,5,7:00,14:30
168,6,11:30,23:59
168,0,00:00,1:15
169,0,11:15,12:15
169,1,6:00,13:45
169,4,6:00,13:45
169,2,12:30,23:59
169,3,00:00,12:15
169,3,16:00,23:45
169,6,16:00,23:45
169,5,8:00,12:30
170,6,16:00,20:15
170,0,16:00,20:15
170,2,17:15,22:15
170,3,6:15,21:00
170,4,6:15,21:00
170,5,8:30,14:00
171,0,00:00,23:59
171,2,13:00,18:45
171,3,13:00,18:45
171,1,12:30,21:45
171,4,12:00,23:30
171,5,10:15,21:00
171,6,7:30,12:30
172,0,00:00,23:59
172,2,13:15,23:59
172,3,00:00,1:30
172,3,13:15,23:59
172,4,00:00,1:30
172,4,13:15,23:59
172,5,00:00,1:30
172,5,13:15,23:59
172,6,00:00,1:30
172,1,10:15,23:59
172,2,00:00,3:30
172,6,10:15,23:59
172,0,00:00,3:30
173,3,00:00,23:59
173,0,9:30,22:30
173,1,13:30,22:00
173,5,13:30,22:00
173,2,15:45,23:59
173,3,00:00,3:45
173,4,16:00,23:59
173,5,00:00,2:00
173,6,10:45,13:15
174,0,15:30,20:15
174,1,9:45,23:59
174,2,00:00,3:45
174,2,17:30,23:59
174,3,00:00,3:00
174,3,9:15,11:15
174,4,8:15,18:15
174,5,8:15,18:15
174,6,10:00,11:30
175,0,14:15,20:00
175,1,16:45,20:15
175,2,16:45,20:15
175,3,10:00,18:30
175,4,16:15,19:15
175,5,16:15,19:15
175,6,7:30,13:45
176,0,8:00,9:45
176,1,7:45,19:30
176,2,15:00,23:59
176,3,00:00,2:45
176,3,16:30,23:59
176,4,00:00,1:45
176,6,16:30,23:59
176,0,00:00,1:45
176,4,12:00,23:59
176,5,00:00,2:45
176,5,16:15,21:15
177,0,00:00,23:59
177,1,00:00,23:59
177,3,12:45,13:00
177,2,5:30,23:59
177,3,00:00,1:15
177,4,15:45,18:30
177,5,13:00,19:15
177,6,6:00,23:45
178,0,17:00,22:30
178,1,17:00,18:45
178,5,17:00,18:45
178,2,15:15,23:59
178,3,00:00,3:45
178,3,15:15,23:59
178,4,00:00,3:45
178,4,9:15,10:45
178,6,10:45,15:45
179,6,13:00,22:00
179,0,13:00,22:00
179,2,16:30,18:15
179,3,8:15,9:00
179,4,17:30,23:59
179,5,00:00,3:45
179,5,14:30,23:59
179,6,00:00,12:45
180,0,00:00,23:59
180,2,17:30,19:00
180,1,10:30,19:30
180,3,13:15,14:15
180,5,13:15,14:15
180,4,8:15,23:59
180,5,00:00,1:30
180,6,9:45,12:30
181,0,10:15,11:45
181,1,10:00,12:30
181,2,17:00,20:30
181,3,17:00,20:30
181,4,11:45,18:45
181,5,12:30,23:59
181,6,00:00,2:00
181,6,6:45,15:00
182,0,12:45,22:00
182,1,13:00,17:30
182,6,13:00,17:30
182,2,5:45,12:45
182,5,5:45,12:45
182,3,15:00,18:15
182,4,13:00,17:00
183,0,8:00,14:15
183,1,8:00,14:15
183,2,5:00,19:15
183,5,5:00,19:15
183,3,13:00,22:45
183,4,13:00,22:45
183,6,16:00,19:30
184,0,16:45,23:59
184,1,00:00,12:45
184,1,11:45,23:59
184,2,00:00,2:15
184,6,11:45,23:59
184,0,00:00,2:15
184,2,6:00,23:59
184,3,00:00,1:45
184,3,6:00,23:59
184,4,00:00,1:45
184,4,7:15,22:45
184,5,15:45,19:30
185,0,17:00,19:30
185,1,17:00,19:30
185,2,17:00,19:30
185,3,13:45,23:59
185,4,00:00,3:15
185,4,6:15,13:45
185,5,6:15,13:45
185,6,13:30,23:00
186,0,6:00,13:30
186,1,6:00,13:30
186,2,8:45,13:15
186,3,10:30,20:30
186,4,14:15,23:59
186,5,00:00,1:30
186,5,14:15,23:59
186,6,00:00,1:30
186,6,11:30,14:00
187,0,00:00,23:59
187,2,5:45,14:30
187,3,5:45,14:30
187,1,16:00,17:00
187,4,6:45,23:59
187,5,00:00,1:00
187,5,10:30,23:59
187,6,00:00,2:30
187,6,11:30,23:30
188,0,00:00,23:59
188,1,00:00,23:59
188,3,00:00,23:59
188,5,13:30,23:59
188,6,00:00,2:45
188,2,9:45,20:45
188,4,14:45,23:59
188,5,00:00,2:45
188,6,9:15,23:59
188,0,00:00,3:30
189,0,6:45,12:00
189,1,17:30,23:15
189,2,8:00,17:00
189,3,10:15,17:00
189,4,11:30,22:00
189,5,14:30,22:00
189,6,15:00,17:30
190,0,7:30,12:15
190,1,17:30,23:59
190,2,00:00,1:15
190,2,5:30,23:59
190,3,00:00,3:00
190,3,5:30,23:59
190,4,00:00,3:00
190,4,10:45,18:45
190,5,14:30,19:15
190,6,6:00,8:30
191,6,7:30,12:45
191,0,7:30,12:45
191,2,8:15,12:45
191,3,13:45,23:59
191,4,00:00,2:45
191,4,13:45,23:59
191,5,00:00,3:30
191,5,7:30,12:00
192,0,14:15,23:59
192,1,00:00,1:45
192,1,13:15,18:00
192,2,5:00,6:30
192,3,17:15,23:59
192,4,00:00,3:00
192,4,7:45,12:15
192,5,15:45,22:00
192,6,9:00,23:59
192,0,00:00,2:45
193,0,00:00,23:59
193,2,8:00,12:00
193,1,11:15,16:00
193,3,15:00,23:59
193,4,00:00,3:30
193,4,11:30,13:30
193,5,11:00,12:30
193,6,11:00,12:30
194,0,00:00,23:59
194,4,11:00,23:59
194,5,00:00,2:15
194,1,11:45,14:00
194,2,8:30,22:45
194,3,9:45,14:30
194,5,7:00,23:00
194,6,7:00,23:00
195,0,10:15,13:00
195,1,10:15,13:00
195,2,17:45,22:00
195,5,17:45,22:00
195,3,13:30,22:15
195,4,13:30,23:59
195,5,00:00,1:30
195,6,12:30,14:00
196,6,16:15,23:59
196,0,00:00,1:45
196,0,16:15,23:59
196,1,00:00,1:45
196,2,10:45,12:15
196,3,10:45,12:15
196,4,14:45,17:15
196,5,7:30,12:15
197,3,00:00,23:59
197,0,12:15,17:15
197,1,17:00,20:45
197,5,17:00,20:45
197,2,10:45,16:15
197,4,10:45,13:00
197,6,16:00,23:59
197,0,00:00,2:15
198,0,11:30,16:00
198,1,11:30,16:00
198,2,16:45,22:00
198,5,16:45,22:00
198,3,8:30,11:45
198,4,11:00,21:00
198,6,14:00,18:15
199,6,13:15,14:45
199,1,14:45,23:59
199,2,00:00,1:00
199,2,10:15,19:45
199,3,15:00,23:59
199,4,00:00,3:15
199,4,14:45,23:59
199,5,00:00,2:30
199,5,17:30,23:59
199,6,00:00,1:00
200,0,00:00,23:59
200,2,8:00,10:00
200,1,10:00,23:59
200,2,00:00,3:45
200,3,15:00,23:59
200,4,00:00,2:15
200,4,7:30,12:00
200,5,16:30,18:30
200,6,11:00,12:30
201,0,6:15,23:59
201,1,00:00,1:45
201,1,8:30,18:15
201,2,7:30,12:00
201,3,13:45,22:45
201,4,13:45,22:45
201,5,8:00,9:45
201,6,8:30,18:00
202,0,00:00,23:59
202,2,14:30,23:59
202,3,00:00,2:45
202,1,10:00,14:15
202,3,14:15,23:30
202,4,6:15,23:59
202,5,00:00,1:30
202,5,12:15,23:59
202,6,00:00,3:00
202,6,5:00,23:59
202,0,00:00,3:45
203,0,14:45,23:59
203,1,00:00,1:30
203,1,14:45,23:59
203,2,00:00,1:30
203,2,11:00,12:15
203,4,11:00,12:15
203,3,10:15,17:45
203,5,10:15,18:45
203,6,5:00,18:45
204,0,00:00,23:59
204,2,11:45,13:15
204,1,15:30,16:30
204,5,9:30,11:00
205,0,17:15,18:45
205,1,17:15,18:45
205,2,17:15,18:45
205,3,17:45,23:59
205,4,00:00,2:45
205,4,7:00,20:00
205,5,14:15,23:59
205,6,00:00,1:30
205,6,8:00,18:15
206,0,17:30,22:15
206,1,9:45,16:30
206,2,14:15,20:15
206,3,7:45,19:45
206,4,17:45,23:59
206,5,00:00,2:45
206,6,17:45,23:59
206,0,00:00,2:45
206,5,8:15,9:45
207,0,00:00,23:59
207,3,7:00,9:00
207,1,5:00,19:00
207,2,13:00,19:00
207,4,8:45,12:30
207,5,6:45,13:15
207,6,10:15,14:15
208,0,00:00,23:59
208,2,6:45,11:00
208,1,17:00,23:59
208,2,00:00,3:00
208,3,17:00,23:59
208,4,00:00,3:00
208,4,14:30,21:45
208,5,5:15,19:30
208,6,11:00,22:30
209,0,00:00,23:59
209,5,8:45,18:30
209,3,12:15,18:45
209,4,6:15,20:15
210,0,00:00,23:59
210,5,14:30,23:59
210,6,00:00,1:15
210,1,8:45,20:30
210,2,9:15,21:00
210,3,13:00,20:30
210,4,13:00,20:30
210,6,12:45,16:00
211,0,14:45,23:59
211,1,00:00,1:30
211,1,10:00,16:30
211,2,16:15,19:45
211,3,15:15,21:45
211,4,16:00,18:15
211,5,5:00,12:00
211,6,5:00,12:00
212,0,00:00,23:59
212,5,10:30,23:45
212,1,16:30,23:59
212,2,00:00,1:00
212,2,17:15,23:59
212,3,00:00,12:30
212,3,17:30,23:59
212,4,00:00,3:30
212,4,5:30,13:15
212,6,9:00,12:30
213,6,16:30,22:00
213,1,17:15,20:15
213,2,6:00,23:59
213,3,00:00,1:00
213,3,6:00,23:59
213,4,00:00,1:00
213,4,6:30,18:00
213,5,15:00,23:59
213,6,00:00,2:00
214,0,14:30,19:30
214,1,17:45,18:45
214,2,17:45,18:45
214,3,17:45,18:45
214,4,5:30,6:00
214,5,14:45,19:30
214,6,14:45,19:00
215,0,7:30,23:59
215,1,00:00,1:30
215,1,11:00,16:45
215,4,11:00,16:45
215,2,12:15,22:30
215,3,12:15,23:00
215,6,12:15,23:00
215,5,17:15,21:00
216,0,9:45,23:59
216,1,00:00,3:15
216,1,9:45,23:59
216,2,00:00,3:15
216,2,6:15,16:15
216,3,13:15,22:45
216,4,17:15,21:00
216,5,9:15,22:30
216,6,17:15,20:00
217,0,00:00,23:59
217,2,13:45,20:45
217,1,10:15,17:15
217,3,14:00,23:30
217,4,16:30,17:15
217,5,9:00,21:00
217,6,10:00,15:15
218,0,8:30,11:00
218,1,11:00,23:59
218,2,00:00,3:45
218,2,12:15,14:30
218,3,17:30,21:15
218,4,14:30,18:45
218,5,16:00,18:30
218,6,6:45,14:00
219,0,11:00,23:59
219,1,00:00,1:45
219,1,14:30,20:15
219,2,14:30,20:15
219,3,12:45,12:45
219,4,5:15,9:30
219,5,14:00,23:59
219,6,00:00,12:45
219,6,5:00,13:00
220,0,6:30,21:00
220,1,8:15,23:59
220,2,00:00,1:45
220,3,8:15,23:59
220,4,00:00,1:45
220,2,8:45,11:00
220,4,17:15,23:59
220,5,00:00,1:00
220,6,17:15,23:59
220,0,00:00,1:00
220,5,5:45,20:15
221,0,00:00,23:59
221,5,8:00,13:45
221,1,17:30,23:59
221,2,00:00,3:15
221,2,8:00,22:00
221,3,14:30,18:45
221,4,15:00,16:45
221,6,15:00,16:45
222,5,00:00,23:59
222,6,00:00,23:59
222,0,00:00,23:59
222,3,13:00,14:15
222,2,11:30,12:45
222,4,11:30,12:45
223,6,15:45,21:30
223,1,10:30,19:30
223,2,10:30,19:30
223,3,9:45,23:59
223,4,00:00,1:30
223,4,9:00,16:30
223,5,6:15,16:45
224,0,9:00,14:30
224,1,12:30,14:45
224,2,6:45,12:45
224,3,6:45,12:45
224,4,15:15,19:00
224,5,11:30,23:00
224,6,11:00,23:59
224,0,00:00,1:30
225,0,00:00,23:59
225,3,8:45,9:45
225,1,15:15,22:30
225,2,14:00,19:15
225,4,8:00,16:15
225,5,5:30,13:45
225,6,10:15,23:59
225,0,00:00,2:00
226,0,00:00,23:59
226,3,5:45,16:00
226,4,5:45,16:00
226,1,14:00,20:00
226,5,14:00,20:00
226,2,13:30,18:45
226,6,9:30,23:59
226,0,00:00,3:45
227,0,00:00,23:59
227,1,00:00,23:59
227,4,7:30,16:45
227,2,17:30,23:45
227,3,16:45,22:00
227,5,9:45,12:00
227,6,13:00,23:59
227,0,00:00,12:45
228,0,10:45,16:00
228,1,10:45,16:00
228,2,7:30,18:30
228,3,7:30,18:30
228,4,6:15,21:45
228,5,6:00,23:59
228,6,00:00,1:15
228,6,8:45,9:30
229,0,00:00,23:59
229,5,15:30,21:15
229,1,11:30,23:59
229,2,00:00,2:00
229,2,11:30,23:59
229,3,00:00,2:00
229,3,11:00,12:30
229,4,6:45,12:30
229,6,11:30,13:00
230,0,00:00,23:59
230,1,00:00,23:59
230,4,12:00,18:00
230,2,11:45,23:45
230,3,9:15,17:00
230,5,9:15,17:00
230,6,12:00,19:45
231,0,00:00,23:59
231,2,6:00,23:59
231,3,00:00,2:45
231,1,15:45,23:59
231,2,00:00,1:30
231,3,12:30,21:00
231,6,12:30,21:00
231,4,6:00,10:30
231,5,12:30,23:59
231,6,00:00,3:15
232,0,13:45,16:15
232,1,14:00,23:59
232,2,00:00,1:15
232,2,15:45,16:15
232,5,15:45,16:15
232,3,8:15,23:59
232,4,00:00,1:15
232,4,8:00,11:45
232,6,15:00,22:00
233,0,00:00,23:59
233,2,5:45,20:15
233,1,8:15,22:00
233,3,17:15,19:15
233,6,17:15,19:15
233,4,14:30,23:59
233,5,00:00,3:15
233,5,14:00,23:45
234,0,6:30,23:59
234,1,00:00,1:45
234,1,12:15,23:30
234,2,8:45,23:15
234,5,8:45,23:15
234,3,5:45,14:00
234,4,10:15,15:15
234,6,12:30,23:59
234,0,00:00,2:45
235,6,16:00,23:15
235,1,14:45,18:00
235,2,14:45,18:00
235,3,7:00,23:59
235,4,00:00,3:30
235,4,16:30,23:59
235,5,00:00,3:00
235,5,11:00,20:45
236,4,00:00,23:59
236,0,11:45,22:00
236,1,12:45,21:15
236,6,12:45,21:15
236,2,14:15,23:59
236,3,00:00,12:00
236,3,15:15,23:59
236,4,00:00,1:15
236,5,6:00,12:00
237,0,17:00,20:45
237,1,13:15,19:45
237,5,13:15,19:45
237,2,16:15,18:45
237,3,7:00,22:00
237,6,7:00,22:00
237,4,5:00,15:00
238,0,00:00,23:59
238,5,9:00,12:30
238,1,5:00,9:30
238,2,11:45,23:59
238,3,00:00,1:00
238,3,15:30,19:30
238,4,11:00,12:15
238,6,14:00,16:45
239,0,17:00,21:00
239,1,17:00,21:00
239,2,13:45,23:59
239,3,00:00,2:30
239,3,5:15,23:59
239,4,00:00,2:15
239,4,13:00,14:15
239,5,13:00,14:15
239,6,5:30,8:15
240,0,00:00,23:59
240,3,16:00,21:30
240,1,12:30,23:15
240,2,13:45,19:00
240,4,11:00,22:30
240,5,8:45,9:15
240,6,16:45,18:15
241,0,9:30,11:30
241,1,5:00,8:15
241,2,12:30,23:59
241,3,00:00,12:00
241,3,12:30,23:59
241,4,00:00,12:00
241,4,12:30,23:59
241,5,00:00,12:00
241,5,15:45,18:00
241,6,14:15,23:59
241,0,00:00,2:30
242,0,00:00,23:59
242,5,14:30,21:30
242,1,17:15,23:30
242,3,17:15,23:30
242,2,9:00,21:30
242,4,12:30,18:00
242,6,12:30,18:00
243,6,11:45,13:00
243,1,16:30,21:15
243,2,17:00,19:45
243,5,17:00,19:45
243,3,10:45,23:59
243,4,00:00,1:15
243,4,10:30,21:30
244,0,17:00,20:30
244,1,7:45,23:59
244,2,00:00,3:30
244,6,7:45,23:59
244,0,00:00,3:30
244,2,9:15,19:45
244,5,9:15,19:45
244,3,14:00,23:45
244,4,9:30,10:00
245,0,00:00,23:59
245,2,13:00,23:59
245,3,00:00,12:30
245,1,15:45,17:45
245,3,13:15,14:00
245,4,16:30,22:00
245,5,5:00,18:45
245,6,9:45,10:00
246,0,16:15,19:15
246,1,17:30,21:30
246,2,14:00,18:30
246,6,14:00,18:30
246,3,5:30,20:45
246,4,6:30,11:45
246,5,15:45,21:30
247,0,00:00,23:59
247,2,17:30,20:45
247,3,17:30,20:45
247,4,17:30,20:45
247,1,10:00,14:45
247,5,7:15,13:30
247,6,12:00,20:00
248,0,7:15,8:45
248,1,17:30,21:00
248,4,17:30,21:00
248,2,7:15,23:59
248,3,00:00,2:30
248,3,9:30,18:45
248,5,10:45,20:15
248,6,5:45,20:15
249,0,6:15,10:30
249,1,6:00,12:15
249,2,13:30,18:30
249,3,7:45,21:30
249,4,7:45,21:30
249,5,6:30,21:45
249,6,7:15,13:00
250,0,11:00,20:00
250,1,11:00,16:45
250,2,10:15,20:00
250,3,15:00,17:00
250,4,10:30,14:15
250,5,17:15,23:45
250,6,14:45,21:30
251,0,8:30,9:30
251,1,17:45,18:15
251,2,11:30,19:00
251,3,11:30,19:00
251,4,17:15,20:30
251,5,10:30,19:15
251,6,13:30,16:00
252,0,13:30,15:30
252,1,7:00,12:15
252,2,12:15,22:45
252,3,12:15,22:45
252,4,12:15,22:45
252,5,14:00,18:15
252,6,12:15,21:15
253,0,00:00,23:59
253,2,14:30,23:59
253,3,00:00,2:30
253,3,14:30,23:59
253,4,00:00,2:30
253,1,5:30,22:45
253,4,5:30,22:45
253,5,13:00,21:30
253,6,16:30,23:59
253,0,00:00,2:45
254,0,7:45,16:15
254,1,7:45,16:15
254,2,14:30,23:59
254,3,00:00,2:45
254,3,13:15,18:30
254,4,8:15,14:00
254,5,12:45,23:59
254,6,00:00,1:45
254,6,7:45,17:45
255,0,7:00,23:15
255,1,11:00,23:59
255,2,00:00,1:00
255,2,16:15,23:59
255,3,00:00,2:30
255,3,12:45,23:45
255,4,7:00,20:00
255,5,12:45,13:45
255,6,8:30,15:15
256,0,10:15,16:45
256,1,17:00,22:00
256,2,10:45,11:15
256,3,8:00,11:45
256,6,8:00,11:45
256,4,9:45,12:30
256,5,14:45,23:59
256,6,00:00,2:15
257,0,00:00,23:59
257,5,15:30,22:00
257,1,8:30,9:00
257,2,5:30,12:45
257,3,13:45,14:15
257,4,13:45,14:15
257,6,7:15,11:15
258,0,15:30,23:45
258,1,15:30,23:45
258,2,12:00,23:59
258,3,00:00,1:00
258,3,15:45,20:15
258,4,15:45,19:00
258,6,15:45,19:00
258,5,17:30,23:59
258,6,00:00,3:30
259,0,9:30,17:15
259,1,5:45,12:30
259,2,9:00,23:59
259,3,00:00,3:30
259,3,8:45,22:45
259,6,8:45,22:45
259,4,15:45,19:45
259,5,5:30,23:59
259,6,00:00,2:30
260,6,14:45,15:00
260,1,11:15,19:00
260,2,17:45,20:15
260,4,17:45,20:15
260,3,14:00,23:59
260,4,00:00,12:00
260,5,7:15,13:45
261,6,7:15,19:00
261,1,11:00,17:15
261,4,11:00,17:15
261,2,7:15,22:00
261,3,6:00,20:15
261,5,6:15,22:30
262,0,6:00,23:59
262,1,00:00,3:30
262,1,6:00,23:59
262,2,00:00,3:30
262,2,16:45,19:45
262,3,17:30,22:15
262,4,9:00,21:30
262,5,17:45,21:45
262,6,17:45,21:45
263,0,00:00,23:59
263,5,13:15,23:59
263,6,00:00,1:30
263,1,7:15,13:15
263,2,7:15,13:15
263,3,14:45,21:00
263,4,14:45,21:00
263,6,15:30,23:00
264,0,00:00,23:59
264,5,8:30,23:59
264,6,00:00,3:45
264,1,13:45,20:15
264,2,15:15,16:15
264,3,10:30,18:30
264,4,10:30,18:30
264,6,9:45,15:30
265,0,13:45,23:59
265,1,00:00,1:00
265,1,13:45,23:59
265,2,00:00,1:00
265,2,14:45,21:30
265,3,12:30,15:30
265,4,6:45,23:59
265,5,00:00,2:00
265,5,15:30,20:00
265,6,8:15,23:59
265,0,00:00,1:30
266,0,13:15,21:15
266,1,13:15,21:15
266,2,12:30,23:15
266,3,5:45,7:15
266,4,16:30,23:59
266,5,00:00,3:15
266,5,17:15,23:45
266,6,12:15,21:30
267,6,7:15,12:30
267,0,7:15,12:30
267,2,17:30,23:59
267,3,00:00,1:15
267,3,14:30,23:59
267,4,00:00,3:15
267,4,9:15,20:15
267,5,13:45,23:59
267,6,00:00,12:15
268,0,8:15,13:30
268,2,9:30,22:45
268,5,14:15,19:30
268,6,15:00,17:45
269,0,00:00,23:59
269,5,12:30,13:15
269,1,6:45,23:59
269,2,00:00,3:45
269,2,6:30,23:59
269,3,00:00,1:30
269,3,11:00,19:15
269,6,11:00,19:15
269,4,11:30,19:30
270,0,14:00,15:00
270,1,14:00,15:00
270,2,17:15,21:30
270,3,16:00,21:00
270,4,8:15,13:30
270,6,8:15,13:30
270,5,16:00,23:59
270,6,00:00,12:30
271,6,00:00,23:59
271,2,00:00,23:59
271,4,13:15,20:15
271,1,5:30,13:00
271,3,7:45,18:00
271,5,10:00,22:00
272,6,00:00,23:59
272,2,15:30,20:00
272,1,8:15,13:00
272,3,9:30,20:45
272,4,16:00,19:00
272,5,14:00,23:59
272,6,00:00,2:15
273,0,00:00,23:59
273,5,9:00,23:59
273,6,00:00,1:00
273,1,10:45,23:59
273,2,00:00,1:00
273,2,6:00,14:30
273,3,6:00,14:30
273,4,7:15,9:45
273,6,16:15,22:30
274,0,6:00,21:15
274,1,6:00,21:15
274,3,12:45,14:00
274,4,6:45,15:45
275,0,13:45,16:30
275,1,8:45,21:45
275,2,8:45,21:45
275,3,6:30,12:00
275,6,6:30,12:00
275,4,17:00,23:59
275,5,00:00,12:00
275,5,9:30,19:00
276,0,00:00,23:59
276,2,15:45,21:15
276,3,15:45,21:15
276,1,10:30,16:45
276,4,7:30,18:30
276,5,14:30,23:59
276,6,00:00,3:45
276,6,6:45,22:30
277,0,17:45,23:59
277,1,00:00,3:15
277,1,17:45,23:59
277,2,00:00,3:15
277,2,10:15,21:00
277,3,10:15,21:00
277,4,13:00,23:59
277,5,00:00,2:00
277,5,13:00,23:59
277,6,00:00,2:00
277,6,16:00,23:59
277,0,00:00,3:00
278,0,00:00,23:59
278,4,8:45,10:00
278,1,16:30,21:45
278,3,16:30,21:45
278,2,7:30,8:15
278,5,15:15,23:59
278,6,00:00,2:15
278,6,11:30,20:15
279,0,12:00,22:00
279,1,12:00,22:00
279,2,17:00,20:15
279,4,17:00,20:15
279,3,11:15,13:15
279,5,5:00,8:30
279,6,6:15,21:30
280,0,00:00,23:59
280,3,11:30,14:30
280,1,13:00,23:59
280,2,00:00,3:15
280,2,16:15,20:30
280,5,16:15,20:30
280,4,8:30,20:30
280,6,10:30,11:30
281,0,11:45,23:59
281,1,00:00,3:30
281,1,7:30,16:45
281,2,7:15,23:59
281,3,00:00,1:00
281,3,9:30,21:45
281,4,9:30,21:45
281,5,9:30,21:45
281,6,8:45,12:45
282,0,16:00,23:59
282,1,00:00,12:00
282,1,16:00,23:59
282,2,00:00,12:00
282,2,15:15,18:15
282,5,15:15,18:15
282,3,9:00,12:30
282,4,13:00,16:00
282,6,13:15,19:00
283,0,11:45,23:59
283,1,00:00,3:15
283,1,11:45,23:59
283,2,00:00,3:15
283,2,11:45,23:59
283,3,00:00,3:00
283,3,5:30,23:59
283,4,00:00,1:00
283,4,12:45,12:45
283,5,7:15,23:59
283,6,00:00,1:00
283,6,8:00,18:30
284,0,16:30,19:45
284,1,5:00,23:59
284,2,00:00,3:00
284,2,13:45,22:45
284,3,8:45,23:45
284,5,8:45,23:45
284,4,11:30,21:15
284,6,11:45,13:15
285,0,13:45,23:59
285,1,00:00,1:30
285,1,7:15,14:45
285,2,5:00,12:15
285,3,5:00,12:15
285,4,5:45,12:15
285,5,9:00,16:30
285,6,15:15,23:59
285,0,00:00,3:30
286,0,9:45,23:59
286,1,00:00,3:30
286,1,9:45,23:59
286,2,00:00,3:30
286,2,11:15,13:00
286,5,11:15,13:00
286,3,13:30,21:30
286,4,14:15,23:59
286,5,00:00,1:15
286,6,14:00,22:00
287,0,14:30,21:00
287,1,12:45,23:59
287,2,00:00,1:30
287,2,12:45,23:59
287,3,00:00,1:30
287,3,11:45,23:59
287,4,00:00,2:15
287,4,17:30,18:15
287,5,13:45,23:59
287,6,00:00,1:45
287,6,10:15,19:00
288,0,13:15,17:45
288,1,13:00,19:45
288,2,16:45,23:59
288,3,00:00,2:00
288,3,16:00,23:15
288,4,14:30,21:30
288,5,10:30,16:45
288,6,8:30,14:30
289,0,14:30,23:59
289,1,00:00,12:15
289,1,8:00,21:15
289,3,8:00,21:15
289,2,11:45,15:15
289,4,13:00,23:59
289,5,00:00,1:30
289,5,6:00,15:30
289,6,15:45,19:00
290,0,6:00,9:45
290,1,14:30,19:45
290,2,9:45,23:59
290,3,00:00,3:45
